julday,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,earthtide,,,wl_ft,,,,,,,,
2456389.354,4/6/2013 20:30,-20.34115218,34.41722949,156.4641426,-209.9906773,-6479.101108,7.761814933,-1.89197104,,,4429.01,,,,,,,,
2456389.396,4/6/2013 21:30,-42.51443994,71.93443238,327.021072,-430.3110199,-13541.22267,16.22340401,-11.56884187,,,4429.02,,,,,,,,
2456389.438,4/6/2013 22:30,-53.07023769,89.79484218,408.2162683,-535.1965472,-16903.21066,20.25162138,-18.97698059,,,4429.03,,,,,,,,
2456389.479,4/6/2013 23:30,-48.90444915,82.74632796,376.1730228,-493.8040406,-15576.42027,18.66190716,-22.12595958,,,4429.04,,,,,,,,
2456389.521,4/7/2013 0:30,-30.5037945,51.61242029,234.6351873,-310.9696959,-9715.870335,11.63999954,-20.084596,,,4429.06,,,,,,,,
2456389.563,4/7/2013 1:30,-1.949866207,3.299173622,14.99837086,-27.2494225,-621.5350721,0.743482508,-13.20316221,,,4429.08,,,,,,,,
2456389.604,4/7/2013 2:30,29.97009143,-50.70939469,-230.5299433,289.9167136,9544.869821,-11.43755116,-3.050973856,,,4429.1,,,,,,,,
2456389.646,4/7/2013 3:30,57.3753825,-97.07914719,-441.3314422,562.223788,18273.36779,-21.89573463,7.92271657,,,4429.11,,,,,,,,
2456389.688,4/7/2013 4:30,73.26282305,-123.9606966,-563.5376349,720.0860944,23333.46703,-27.95857001,16.94784008,,,4429.11,,,,,,,,
2456389.729,4/7/2013 5:30,73.34808028,-124.1049518,-564.1934335,720.9332354,23360.62118,-27.99110517,21.6061085,,,4429.1,,,,,,,,
2456389.771,4/7/2013 6:30,57.27990077,-96.91759211,-440.5969968,561.2750533,18242.95716,-21.85929767,20.46819258,,,4429.07,,,,,,,,
2456389.813,4/7/2013 7:30,28.85893694,-48.8293213,-221.9829429,278.8759541,9190.970655,-11.01352146,13.52917378,,,4429.04,,,,,,,,
2456389.854,4/7/2013 8:30,-4.854954864,8.21458363,37.34431281,-56.11524228,-1546.796561,1.852098727,2.301858385,,,4429.01,,,,,,,,
2456389.896,4/7/2013 9:30,-35.34917043,59.81079637,271.905819,-359.1147837,-11259.10715,13.48905235,-10.49618729,,,4428.99,,,,,,,,
2456389.938,4/7/2013 10:30,-54.90084036,92.89222189,422.297264,-553.3859565,-17486.25178,20.95020103,-21.61285205,,,4428.99,,,,,,,,
2456389.979,4/7/2013 11:30,-58.62973555,99.20151255,450.9799258,-590.4373615,-18673.89302,22.37319157,-28.12370647,,,4429.01,,,,,,,,
2456390.021,4/7/2013 12:30,-45.77970892,77.4592675,352.137521,-462.7556979,-14581.20045,17.4694693,-28.24467868,,,4429.03,,,,,,,,
2456390.063,4/7/2013 13:30,-19.87360384,33.6261377,152.8677608,-205.3449787,-6330.188451,7.583392953,-21.85103631,,,4429.05,,,,,,,,
2456390.104,4/7/2013 14:30,12.28011177,-20.77794912,-94.45861977,114.1438458,3910.667616,-4.68684553,-10.53807307,,,4429.06,,,,,,,,
2456390.146,4/7/2013 15:30,42.42414093,-71.78164645,-326.326492,413.6638314,13511.44494,-16.19016387,2.802772595,,,4429.08,,,,,,,,
2456390.188,4/7/2013 16:30,63.01079917,-106.6142722,-484.6790672,618.2189541,20068.23006,-24.04627634,14.76884357,,,4429.08,,,,,,,,
2456390.229,4/7/2013 17:30,69.10737404,-116.9296769,-531.5739211,678.7963244,22009.96974,-26.37280147,22.36001654,,,4429.08,,,,,,,,
2456390.271,4/7/2013 18:30,59.57863917,-100.8070575,-458.2788925,584.1159976,18975.09802,-22.73652346,23.75802172,,,4429.07,,,,,,,,
2456390.313,4/7/2013 19:30,37.28832893,-63.09185255,-286.8218262,362.6328851,11875.70517,-14.23027722,18.76114541,,,4429.05,,,,,,,,
2456390.354,4/7/2013 20:30,8.311406695,-14.06290013,-63.9313403,74.70961876,2646.647682,-3.172340694,8.776996683,,,4429.04,,,,,,,,
2456390.396,4/7/2013 21:30,-19.62315305,33.20237495,150.9412932,-202.8564256,-6250.42067,7.487817965,-3.594155193,,,4429.03,,,,,,,,
2456390.438,4/7/2013 22:30,-39.07550651,66.11575702,300.5687961,-396.1407607,-12445.93333,14.9110663,-15.24878137,,,4429.03,,,,,,,,
2456390.479,4/7/2013 23:30,-44.76403885,75.74075373,344.3249868,-452.6636997,-14257.71276,17.08187758,-23.35327185,,,4429.04,,,,,,,,
2456390.521,4/8/2013 0:30,-34.92016067,59.08491186,268.6058759,-354.8520159,-11122.4689,13.32533715,-26.01507018,,,4429.05,,,,,,,,
2456390.563,4/8/2013 1:30,-11.79997241,19.96555333,90.76538781,-125.1229899,-3758.762543,4.502399633,-22.70984928,,,4429.06,,,,,,,,
2456390.604,4/8/2013 2:30,18.79122693,-31.79475596,-144.5421175,178.8402109,5984.437064,-7.171564144,-14.3862043,,,4429.07,,,,,,,,
2456390.646,4/8/2013 3:30,48.88004386,-82.70503421,-375.9852974,477.8115916,15567.62947,-18.65381285,-3.235360446,,,4429.08,,,,,,,,
2456390.688,4/8/2013 4:30,70.30815754,-118.9614026,-540.8103478,690.7276643,22392.41547,-26.83103467,7.825670814,,,4429.07,,,,,,,,
2456390.729,4/8/2013 5:30,76.84572489,-130.0229665,-591.0973159,755.6868663,24474.60986,-29.32584776,15.85488756,,,4429.09,,,,,,,,
2456390.771,4/8/2013 6:30,65.89591384,-111.4958862,-506.8713693,646.8863065,20987.1299,-25.14727025,18.62298495,,,4429.07,,,,,,,,
2456390.813,4/8/2013 7:30,39.31755601,-66.52530477,-302.4306408,382.7958852,12522.00753,-15.00465429,15.21567062,,,4429.05,,,,,,,,
2456390.854,4/8/2013 8:30,3.095635006,-5.237814429,-23.81162446,22.88416923,985.4410024,-1.181940478,6.337207114,,,4429.04,,,,,,,,
2456390.896,4/8/2013 9:30,-34.10897166,57.71238005,262.36621,-346.791802,-10864.10778,13.01577782,-5.793540857,,,4429.02,,,,,,,,
2456390.938,4/8/2013 10:30,-63.17714296,106.8957259,485.9585837,-635.621746,-20122.22781,24.10853607,-17.96478148,,,4429.01,,,,,,,,
2456390.979,4/8/2013 11:30,-76.92213091,130.1522455,591.6850309,-772.1960099,-24499.96271,29.35378616,-26.80093584,,,4429.01,,,,,,,,
2456391.021,4/8/2013 12:30,-71.98617976,121.8006162,553.7176947,-723.15094,-22927.87799,27.47016878,-29.68446585,,,4429.02,,,,,,,,
2456391.063,4/8/2013 13:30,-49.70793899,84.10583277,382.3534667,-501.7877532,-15832.32922,18.96852839,-25.50755751,,,4429.04,,,,,,,,
2456391.104,4/8/2013 14:30,-15.72463059,26.60607496,120.9538585,-164.1195539,-5008.753679,6.000095649,-15.02442429,,,4429.05,,,,,,,,
2456391.146,4/8/2013 15:30,21.55915099,-36.47808347,-165.8329894,206.3431227,6866.012066,-8.227836729,-0.686679469,,,4429.07,,,,,,,,
2456391.188,4/8/2013 16:30,53.18865779,-89.99520899,-409.1271557,520.6232535,16939.9093,-20.29803093,14.00009421,,,4429.08,,,,,,,,
2456391.229,4/8/2013 17:30,71.9473477,-121.7349123,-553.4189985,707.0151423,22914.49231,-27.45656904,25.41356941,,,4429.08,,,,,,,,
2456391.271,4/8/2013 18:30,74.1185643,-125.4086108,-570.1199966,728.5889924,23606.01789,-28.28513099,30.77345599,,,4429.07,,,,,,,,
2456391.313,4/8/2013 19:30,60.29799256,-102.0242034,-463.8121587,591.2637055,19204.20979,-23.01103722,28.85067026,,,4429.06,,,,,,,,
2456391.354,4/8/2013 20:30,35.09987032,-59.38898058,-269.9882025,340.8877133,11178.68807,-13.39513551,20.24081682,,,4429.05,,,,,,,,
2456391.396,4/8/2013 21:30,5.877276681,-9.944352144,-45.20801223,50.5233833,1871.385021,-2.243447868,7.151249858,,,4429.04,,,,,,,,
2456391.438,4/8/2013 22:30,-19.19854468,32.4839376,147.6752057,-198.6373913,-6115.184256,7.325782385,-7.211387451,,,4429.03,,,,,,,,
2456391.479,4/8/2013 23:30,-33.2231679,56.21360008,255.5526075,-337.9901939,-10581.98211,12.67774461,-19.46882671,,,4429.02,,,,,,,,
2456391.521,4/9/2013 0:30,-32.30938398,54.66747769,248.5237816,-328.9105668,-10290.94484,12.32903386,-26.89472563,,,4429.03,,,,,,,,
2456391.563,4/9/2013 1:30,-16.58844905,28.0676558,127.5983501,-172.7027095,-5283.877109,6.329738999,-28.04003815,,,4429.03,,,,,,,,
2456391.604,4/9/2013 2:30,9.780681922,-16.54891381,-75.23300535,89.30877181,3114.607164,-3.733033513,-23.03183918,,,4429.05,,,,,,,,
2456391.646,4/9/2013 3:30,39.61111788,-67.02201145,-304.6887187,385.7128027,12615.50606,-15.11668098,-13.49846199,,,4429.07,,,,,,,,
2456391.688,4/9/2013 4:30,64.47753983,-109.0959974,-495.9612364,632.7929229,20535.38229,-24.60600194,-2.151306393,,,4429.07,,,,,,,,
2456391.729,4/9/2013 5:30,76.87840561,-130.0782623,-591.348696,756.0115916,24485.01856,-29.33831911,7.882081272,,,4429.07,,,,,,,,
2456391.771,4/9/2013 6:30,72.24080689,-122.2314453,-555.6762866,709.9310396,23007.95813,-27.56855654,13.83121519,,,4429.06,,,,,,,,
2456391.813,4/9/2013 7:30,50.24505024,-85.01462501,-386.4849265,491.3746986,16002.37966,-19.17471544,13.99164587,,,4429.04,,,,,,,,
2456391.854,4/9/2013 8:30,15.08730622,-25.52772212,-116.0515594,142.0369597,4804.75011,-5.758104159,8.198520392,,,4429.02,,,,,,,,
2456391.896,4/9/2013 9:30,-25.44377201,43.05086224,195.7134943,-260.6918165,-8104.269281,9.709035061,-2.069984189,,,4429,,,,,,,,
2456391.938,4/9/2013 10:30,-61.88253124,104.7052429,476.0004303,-622.7581012,-19709.8981,23.61449691,-14.01643172,,,4428.99,,,,,,,,
2456391.979,4/9/2013 11:30,-85.50874352,144.680794,657.7332551,-857.5151314,-27234.7715,32.63053918,-24.22350156,,,4428.99,,,,,,,,
2456392.021,4/9/2013 12:30,-90.62238677,153.3330784,697.067399,-908.3258025,-28863.45059,34.58196597,-29.56471972,,,4429,,,,,,,,
2456392.063,4/9/2013 13:30,-76.03550272,128.6520706,584.865087,-763.3862101,-24217.57446,29.01543835,-28.08323159,,,4429.02,,,,,,,,
2456392.104,4/9/2013 14:30,-45.36066477,76.75024478,348.9142334,-458.5919512,-14447.73622,17.30955709,-19.58344868,,,4429.04,,,,,,,,
2456392.146,4/9/2013 15:30,-6.022478765,10.19003407,46.32490666,-67.71610494,-1918.649207,2.297639668,-5.749536287,,,4429.05,,,,,,,,
2456392.188,4/9/2013 16:30,32.71511914,-55.35398158,-251.6446964,317.1921205,10419.15241,-12.48508623,10.26066407,,,4429.06,,,,,,,,
2456392.229,4/9/2013 17:30,62.14517436,-105.149635,-478.0206811,609.61785,19792.53131,-23.71594366,24.63953283,,,4429.07,,,,,,,,
2456392.271,4/9/2013 18:30,76.28560181,-129.0752383,-586.7888491,750.1213178,24296.21244,-29.11209816,33.93652987,,,4429.08,,,,,,,,
2456392.313,4/9/2013 19:30,73.26425373,-123.9631173,-563.5486397,720.10031,23333.92269,-27.95911597,35.95932605,,,4429.07,,,,,,,,
2456392.354,4/9/2013 20:30,55.6055201,-94.08454001,-427.7176606,544.6379119,17709.67225,-21.22033419,30.3183672,,,4429.05,,,,,,,,
2456392.396,4/9/2013 21:30,29.40101139,-49.74651127,-226.1525796,284.2621661,9363.619641,-11.22038348,18.4776809,,,4429.04,,,,,,,,
2456392.438,4/9/2013 22:30,2.621583899,-4.435719956,-20.16522335,18.17385728,834.4572339,-1.001036964,3.322611389,,,4429.04,,,,,,,,
2456392.479,4/9/2013 23:30,-16.98205057,28.73362957,130.625933,-176.6136506,-5409.23794,6.479941998,-11.61250421,,,4429.03,,,,,,,,
2456392.521,4/10/2013 0:30,-23.86886922,40.38612672,183.599342,-245.0431167,-7602.667756,9.108033513,-23.0356233,,,4429.04,,,,,,,,
2456392.563,4/10/2013 1:30,-16.11145147,27.26057589,123.9292847,-167.9631205,-5131.954897,6.147711075,-28.67745919,,,4429.07,,,,,,,,
2456392.604,4/10/2013 2:30,4.114616511,-6.961931137,-31.64963021,33.00907073,1309.983368,-1.570795882,-27.78246887,,,4429.08,,,,,,,,
2456392.646,4/10/2013 3:30,31.07017384,-52.57073414,-238.9917772,300.8474577,9895.242569,-11.85735563,-21.21741523,,,4429.1,,,,,,,,
2456392.688,4/10/2013 4:30,56.89688168,-96.2695238,-437.6508139,557.4692624,18120.9668,-21.71313305,-11.19693254,,,4429.11,,,,,,,,
2456392.729,4/10/2013 5:30,73.62878363,-124.5799019,-566.3526037,723.7223868,23450.02431,-28.09822489,-0.704431667,,,4429.1,,,,,,,,
2456392.771,4/10/2013 6:30,75.28842733,-127.388019,-579.118583,740.2130973,23978.61554,-28.73156458,7.257214644,,,4429.09,,,,,,,,
2456392.813,4/10/2013 7:30,59.54420515,-100.7487951,-458.014026,583.7738511,18964.1309,-22.72338303,10.41967347,,,4429.05,,,,,,,,
2456392.854,4/10/2013 8:30,28.48725735,-48.20043944,-219.1239836,275.1828358,9072.59189,-10.87168413,7.837475322,,,4429,,,,,,,,
2456392.896,4/10/2013 9:30,-11.71485784,19.82153947,90.11068651,-124.2772664,-3731.653822,4.469918904,0.16535581,,,4428.98,,,,,,,,
2456392.938,4/10/2013 10:30,-52.24965111,88.40640968,401.9043164,-527.0429563,-16641.85644,19.93847583,-10.46206024,,,4428.97,,,,,,,,
2456392.979,4/10/2013 11:30,-83.84119086,141.8592949,644.9064401,-840.9458352,-26703.66129,31.99418134,-20.94560535,,,4428.97,,,,,,,,
2456393.021,4/10/2013 12:30,-99.11827464,167.7081207,762.4177685,-992.7434562,-31569.36384,37.82409735,-28.02482838,,,4428.98,,,,,,,,
2456393.063,4/10/2013 13:30,-94.52565804,159.9374134,727.0913616,-947.1098599,-30106.63007,36.07150049,-29.17058972,,,4429.01,,,,,,,,
2456393.104,4/10/2013 14:30,-71.24275591,120.542743,547.9992785,-715.7640608,-22691.09986,27.18646944,-23.32292649,,,4429.03,,,,,,,,
2456393.146,4/10/2013 15:30,-34.84921809,58.96487701,268.0601856,-354.1471094,-11099.87392,13.29826462,-11.25454873,,,4429.05,,,,,,,,
2456393.188,4/10/2013 16:30,6.164019007,-10.42952016,-47.4136342,53.37253982,1962.711539,-2.352872133,4.563287927,,,4429.07,,,,,,,,
2456393.229,4/10/2013 17:30,42.61183523,-72.09922521,-327.7702366,415.5288175,13571.22498,-16.26179024,20.57242433,,,4429.08,,,,,,,,
2456393.271,4/10/2013 18:30,66.94149348,-113.265007,-514.9139679,657.2754949,21320.14368,-25.54627582,33.05194363,,,4429.08,,,,,,,,
2456393.313,4/10/2013 19:30,75.04630867,-126.9783543,-577.2562063,737.8073348,23901.50152,-28.63916923,39.09284013,,,4429.08,,,,,,,,
2456393.354,4/10/2013 20:30,67.11592732,-113.560149,-516.255713,659.0087211,21375.70031,-25.61284183,37.34623851,,,4429.08,,,,,,,,
2456393.396,4/10/2013 21:30,47.35355649,-80.12221758,-364.2435565,462.6439618,15081.44811,-18.0712872,28.34003262,,,4429.07,,,,,,,,
2456393.438,4/10/2013 22:30,22.69109956,-38.39334045,-174.5399378,217.5904984,7226.534083,-8.659801703,14.2913709,,,4429.06,,,,,,,,
2456393.479,4/10/2013 23:30,0.8737147,-1.478325272,-6.720613473,0.806512171,277.7664582,-0.334029389,-1.510469392,,,4429.06,,,,,,,,
2456393.521,4/11/2013 0:30,-11.58473053,19.60136406,89.10974726,-122.984283,-3690.208689,4.420260783,-15.56230569,,,4429.07,,,,,,,,
2456393.563,4/11/2013 1:30,-11.0707485,18.73170646,85.15619745,-117.8772055,-3526.507047,4.224119154,-25.00860104,,,4429.06,,,,,,,,
2456393.604,4/11/2013 2:30,2.228664608,-3.770900517,-17.14288817,14.26969505,709.3136907,-0.851094312,-28.29013367,,,4429.06,,,,,,,,
2456393.646,4/11/2013 3:30,24.39619753,-41.27836622,-187.6555514,234.5328559,7769.602358,-9.310487271,-25.43862608,,,4429.07,,,,,,,,
2456393.688,4/11/2013 4:30,48.79681881,-82.56421743,-375.3451303,476.9846429,15541.12256,-18.62205318,-17.97482943,,,4429.08,,,,,,,,
2456393.729,4/11/2013 5:30,67.78666476,-114.6950368,-521.4150254,665.6733666,21589.32805,-25.86880318,-8.460782784,,,4429.08,,,,,,,,
2456393.771,4/11/2013 6:30,74.70841925,-126.4066454,-574.6571608,734.4499655,23793.88481,-28.51022662,0.174074127,,,4429.06,,,,,,,,
2456393.813,4/11/2013 7:30,65.68791675,-111.1439551,-505.2714556,644.8195859,20920.88348,-25.0678961,5.375278307,,,4429.04,,,,,,,,
2456393.854,4/11/2013 8:30,40.77833124,-68.99693646,-313.6669239,397.3105798,12987.2598,-15.56210341,5.608522332,,,4429.02,,,,,,,,
2456393.896,4/11/2013 9:30,4.13781747,-7.001187159,-31.82809198,33.23960231,1317.3728,-1.579649643,0.761224132,,,4429,,,,,,,,
2456393.938,4/11/2013 10:30,-36.84697042,62.34507394,283.4268964,-373.9973671,-11736.15167,14.06063055,-7.800432837,,,4428.98,,,,,,,,
2456393.979,4/11/2013 11:30,-73.3103411,124.0410971,563.9031437,-736.3081985,-23349.61916,27.97548442,-17.54976764,,,4428.97,,,,,,,,
2456394.021,4/11/2013 12:30,-97.10401839,164.2999991,746.9241094,-972.7292106,-30927.82963,37.05543332,-25.43649072,,,4428.98,,,,,,,,
2456394.063,4/11/2013 13:30,-102.8672877,174.0514508,791.2551771,-1029.994758,-32763.41256,39.25476511,-28.69790607,,,4428.99,,,,,,,,
2456394.104,4/11/2013 14:30,-89.40488923,151.2730726,687.702408,-896.2283871,-28475.6815,34.1173545,-25.63785965,,,4429.01,,,,,,,,
2456394.146,4/11/2013 15:30,-59.98276745,101.4908425,461.3874472,-603.8814865,-19104.82938,22.88952456,-16.15555717,,,4429.03,,,,,,,,
2456394.188,4/11/2013 16:30,-21.45313278,36.29870066,165.0174973,-221.0396452,-6833.263389,8.186159892,-1.85974267,,,4429.05,,,,,,,,
2456394.229,4/11/2013 17:30,17.54487665,-29.68593129,-134.9551912,166.4561061,5587.478469,-6.695942125,14.28591122,,,4429.06,,,,,,,,
2456394.271,4/11/2013 18:30,48.80219043,-82.57330621,-375.3864488,477.0380169,15542.8334,-18.62410306,28.70347536,,,4429.07,,,,,,,,
2456394.313,4/11/2013 19:30,66.56395293,-112.6262084,-512.0099259,653.5241404,21199.89822,-25.40220187,38.12565009,,,4429.07,,,,,,,,
2456394.354,4/11/2013 20:30,68.82914866,-116.4589195,-529.4338115,676.0317948,21921.35585,-26.26662738,40.44329932,,,4429.07,,,,,,,,
2456394.396,4/11/2013 21:30,57.61916024,-97.49161913,-443.2065806,564.6460357,18351.01022,-21.9887631,35.23598012,,,4429.07,,,,,,,,
2456394.438,4/11/2013 22:30,38.20127589,-64.63655881,-293.8442142,371.704196,12166.47587,-14.57866859,23.84262223,,,4429.06,,,,,,,,
2456394.479,4/11/2013 23:30,17.52446667,-29.65139761,-134.7981977,166.2533065,5580.977957,-6.688153437,8.967818526,,,4429.05,,,,,,,,
2456394.521,4/12/2013 0:30,2.305745448,-3.901321299,-17.73579399,15.03559306,733.8636929,-0.880509273,-6.047828673,,,4429.06,,,,,,,,
2456394.563,4/12/2013 1:30,-2.737785762,4.632333508,21.05904808,-35.07842414,-872.4849421,1.044161937,-18.07925047,,,4429.06,,,,,,,,
2456394.604,4/12/2013 2:30,3.918286877,-6.629741395,-30.13946265,31.05828144,1247.453005,-1.49587417,-24.96020431,,,4429.07,,,,,,,,
2456394.646,4/12/2013 3:30,20.25809172,-34.27669119,-155.8252415,193.4154132,6451.628831,-7.731337112,-25.93807931,,,4429.08,,,,,,,,
2456394.688,4/12/2013 4:30,41.28331783,-69.85137378,-317.5512808,402.3282759,13148.09642,-15.75481227,-21.75167895,,,4429.09,,,,,,,,
2456394.729,4/12/2013 5:30,60.32463699,-102.0692858,-464.0171077,591.5284525,19212.69595,-23.02120505,-14.34445522,,,4429.09,,,,,,,,
2456394.771,4/12/2013 6:30,70.78368379,-119.765993,-544.4680958,695.4526338,22543.86907,-27.01250112,-6.308284312,,,4429.08,,,,,,,,
2456394.813,4/12/2013 7:30,67.88487862,-114.8612146,-522.1704863,666.6492485,21620.60884,-25.90628275,-0.2021313,,,4429.04,,,,,,,,
2456394.854,4/12/2013 8:30,50.01012998,-84.61713993,-384.6779198,489.0404615,15927.55831,-19.08506709,2.096046072,,,4429.01,,,,,,,,
2456394.896,4/12/2013 9:30,19.27717834,-32.61698575,-148.2800558,183.6687678,6139.211042,-7.357008955,-0.138717265,,,4428.99,,,,,,,,
2456394.938,4/12/2013 10:30,-18.80895587,31.82475333,144.6784885,-194.7663217,-5991.101461,7.177110684,-6.2873676,,,4428.97,,,,,,,,
2456394.979,4/12/2013 11:30,-56.58144346,95.73580233,435.2244631,-570.0849257,-18021.51852,21.59153906,-14.52592225,,,4428.97,,,,,,,,
2456395.021,4/12/2013 12:30,-86.03734082,145.5751807,661.7992256,-862.7674305,-27403.12806,32.83225816,-22.27491661,,,4428.98,,,,,,,,
2456395.063,4/12/2013 13:30,-100.8116219,170.5732643,775.4429959,-1009.569056,-32108.68956,38.47029872,-26.86573852,,,4428.99,,,,,,,,
2456395.104,4/12/2013 14:30,-97.78077962,165.4450791,752.1297569,-979.4537103,-31143.37593,37.31369342,-26.26726222,,,4429.01,,,,,,,,
2456395.146,4/12/2013 15:30,-77.8535221,131.7281594,598.849292,-781.4505882,-24796.60785,29.70921607,-19.68396925,,,4429.03,,,,,,,,
2456395.188,4/12/2013 16:30,-45.71835172,77.3554511,351.6655614,-462.1460345,-14561.65838,17.44605467,-7.853048839,,,4429.05,,,,,,,,
2456395.229,4/12/2013 17:30,-8.609898608,14.56794844,66.22734009,-93.42547346,-2742.734191,3.285029707,7.062022082,,,4429.06,,,,,,,,
2456395.271,4/12/2013 18:30,25.56265242,-43.2520079,-196.6279224,246.1230966,8141.114529,-9.755620266,21.97407628,,,4429.08,,,,,,,,
2456395.313,4/12/2013 19:30,50.20281582,-84.94316437,-386.1600593,490.9550449,15988.92813,-19.15859828,33.64566483,,,4429.08,,,,,,,,
2456395.354,4/12/2013 20:30,61.58841412,-104.2075967,-473.7380814,604.0857157,19615.20495,-23.50347737,39.52111458,,,4429.08,,,,,,,,
2456395.396,4/12/2013 21:30,59.60746401,-100.8558291,-458.5006132,584.4024098,18984.27864,-22.74752336,38.38148782,,,4429.07,,,,,,,,
2456395.438,4/12/2013 22:30,47.51652808,-80.39796551,-365.497134,464.2632957,15133.35404,-18.13347908,30.6372607,,,4429.07,,,,,,,,
2456395.479,4/12/2013 23:30,30.84210453,-52.18484086,-237.237468,298.5812936,9822.603218,-11.77032168,18.18255856,,,4429.07,,,,,,,,
2456395.521,4/13/2013 0:30,15.76198974,-26.66928663,-121.2412251,148.7408146,5019.634663,-6.015571375,3.865386073,,,4429.07,,,,,,,,
2456395.563,4/13/2013 1:30,7.411764666,-12.54070581,-57.01129381,65.77050959,2360.114559,-2.829026647,-9.2632992,,,4429.07,,,,,,,,
2456395.604,4/13/2013 2:30,8.547420369,-14.46223526,-65.74675748,77.05472041,2721.817286,-3.262406306,-18.70641416,,,4429.08,,,,,,,,
2456395.646,4/13/2013 3:30,18.87781776,-31.94126766,-145.2081742,179.7006031,6012.01597,-7.204608232,-23.08367316,,,4429.09,,,,,,,,
2456395.688,4/13/2013 4:30,35.20027013,-59.55885706,-270.7604778,341.8853155,11210.66509,-13.43344926,-22.37174969,,,4429.09,,,,,,,,
2456395.729,4/13/2013 5:30,52.27638112,-88.45163685,-402.1099236,511.5586027,16649.35208,-19.94989535,-17.79032889,,,4429.1,,,,,,,,
2456395.771,4/13/2013 6:30,64.21677116,-108.6547768,-493.9554038,630.2018484,20452.3283,-24.50648953,-11.39440695,,,4429.09,,,,,,,,
2456395.813,4/13/2013 7:30,66.03447663,-111.7303345,-507.9371943,648.2631073,21031.2617,-25.20014745,-5.495475596,,,4429.08,,,,,,,,
2456395.854,4/13/2013 8:30,54.99466117,-93.0509667,-423.0189337,538.568237,17515.11562,-20.98722319,-2.058229142,,,4429.06,,,,,,,,
2456395.896,4/13/2013 9:30,31.43514326,-53.1882624,-241.799122,304.4739018,10011.48417,-11.99663228,-2.209401414,,,4429.03,,,,,,,,
2456395.938,4/13/2013 10:30,-1.151756711,1.948772355,8.85931262,-19.31917059,-367.3397383,0.438914477,-5.961940191,,,4429.02,,,,,,,,
2456395.979,4/13/2013 11:30,-36.82005221,62.29952834,283.2198416,-373.7298999,-11727.57831,14.05035825,-12.2110348,,,4429.01,,,,,,,,
2456396.021,4/13/2013 12:30,-68.51157029,115.9215769,526.9909986,-688.626193,-21821.22593,26.14421668,-19.00482665,,,4429.01,,,,,,,,
