julday,date_time,V_mgal,vert_mm,areal_mm,WDD_tam,,,,,,O1,M2,A_O1,PHI_O1,A_M2,PHI_M2
2456452.896,6/9/2013 9:30,-0.031625309,-53.51002338,-1.78E-12,306.363448,499.649518,,,,,,,,,,
2456452.938,6/9/2013 10:30,-0.049691029,-84.07722101,-2.79E-12,485.8697794,499.779487,,,,,,,,,,
2456452.979,6/9/2013 11:30,-0.068032533,-115.1110463,-3.82E-12,668.1163889,499.966613,,,,,,,,,,
2456453.021,6/9/2013 12:30,-0.07928551,-134.1510827,-4.45E-12,779.9292914,500.163985,,,,,,,,,,
2456453.063,6/9/2013 13:30,-0.077240821,-130.6914684,-4.34E-12,759.6126537,500.322014,,,,,,,,,,
2456453.104,6/9/2013 14:30,-0.058637764,-99.21509724,-3.29E-12,574.767187,500.400864,,,,,,,,,,
2456453.146,6/9/2013 15:30,-0.024275541,-41.07421513,-1.36E-12,233.3339755,500.380449,,,,,,,,,,
2456453.188,6/9/2013 16:30,0.020874544,35.31972835,1.17E-12,-215.2906155,500.265482,,,,,,,,,,
2456453.229,6/9/2013 17:30,0.068638654,116.136602,3.86E-12,-689.8889308,500.084318,,,,,,,,,,
2456453.271,6/9/2013 18:30,0.109496578,185.2682103,6.15E-12,-1095.865348,499.881878,,,,,,,,,,
2456453.313,6/9/2013 19:30,0.134877884,228.2133802,7.58E-12,-1348.06151,499.708424,,,,,,,,,,
2456453.354,6/9/2013 20:30,0.139302735,235.7002274,7.83E-12,-1392.028134,499.606989,,,,,,,,,,
2456453.396,6/9/2013 21:30,0.121784093,206.0586853,6.84E-12,-1217.957728,499.602625,,,,,,,,,,
2456453.438,6/9/2013 22:30,0.08609383,145.6707596,4.84E-12,-863.3287192,499.696149,,,,,,,,,,
2456453.479,6/9/2013 23:30,0.039808671,67.35627052,2.24E-12,-403.425695,499.863951,,,,,,,,,,
2456453.521,6/10/2013 0:30,-0.007602219,-12.86295405,-4.27E-13,67.66291726,500.063921,,,,,,,,,,
2456453.563,6/10/2013 1:30,-0.047118606,-79.72468214,-2.65E-12,460.3094289,500.246004,,,,,,,,,,
