date_time,dilation_ppb,wl_ft
39949.855,5.179312118,92.485
39949.86542,2.929528981,92.483
39949.87583,0.641004747,92.484
39949.88625,-1.663130178,92.489
39949.89667,-3.959247267,92.491
39949.90708,-6.223503782,92.495
39949.9175,-8.432138644,92.489
39949.92792,-10.56177684,92.5
39949.93833,-12.5897385,92.503
39949.94875,-14.49434838,92.504
39949.95917,-16.25524124,92.509
39949.96958,-17.85365826,92.512
39949.98,-19.27272941,92.515
39949.99042,-20.49773672,92.519
39950.00083,-21.5163533,92.516
39950.01125,-22.31885299,92.516
39950.02167,-22.89828601,92.52
39950.03208,-23.25061611,92.517
39950.0425,-23.37481522,92.513
39950.05292,-23.27291248,92.512
39950.06333,-22.94999495,92.509
39950.07375,-22.41415825,92.514
39950.08417,-21.6764065,92.513
39950.09459,-20.75050169,92.51
39950.105,-19.65276376,92.506
39950.11542,-18.40182384,92.504
39950.12584,-17.01833407,92.498
39950.13625,-15.52463845,92.497
39950.14667,-13.94441027,92.489
39950.15709,-12.30226241,92.487
39950.1675,-10.62333757,92.479
39950.17792,-8.932886169,92.479
39950.18834,-7.255840039,92.475
39950.19875,-5.616390177,92.466
39950.20917,-4.037577047,92.464
39950.21959,-2.540901602,92.457
39950.23,-1.145964882,92.455
39950.24042,0.129856507,92.445
39950.25084,1.271692518,92.441
39950.26125,2.267413762,92.434
39950.27167,3.107813008,92.427
39950.28209,3.786730686,92.423
39950.2925,4.301122225,92.421
39950.30292,4.651066343,92.417
39950.31334,4.839714693,92.415
39950.32375,4.87318455,92.411
39950.33417,4.760397387,92.409
39950.34459,4.512867343,92.404
39950.35501,4.144444538,92.4
39950.36542,3.671019047,92.403
39950.37584,3.110192017,92.402
39950.38626,2.480920944,92.404
39950.39667,1.803146407,92.409
39950.40709,1.097407756,92.412
39950.41751,0.384455163,92.413
39950.42792,-0.315134693,92.422
39950.43834,-0.981332453,92.426
39950.44876,-1.595012979,92.434
39950.45917,-2.138289536,92.44
39950.46959,-2.594820125,92.446
39950.48001,-2.950081573,92.452
39950.49042,-3.191607813,92.464
39950.50084,-3.309189537,92.472
39950.51126,-3.295033265,92.48
39950.52167,-3.143878602,92.49
39950.53209,-2.853073204,92.502
39950.54251,-2.422605685,92.509
39950.55292,-1.855097264,92.514
39950.56334,-1.155753537,92.523
39950.57376,-0.332278226,92.531
39950.58418,0.605248857,92.536
39950.59459,1.644527043,92.543
39950.60501,2.771220407,92.544
39950.61543,3.969170672,92.548
39950.62584,5.220634238,92.552
39950.63626,6.506540023,92.553
39950.64668,7.806764739,92.554
39950.65709,9.100422182,92.553
39950.66751,10.36616309,92.551
39950.67793,11.58248211,92.55
39950.68834,12.72802845,92.546
39950.69876,13.78191666,92.541
39950.70918,14.72403428,92.541
39950.71959,15.53534268,92.536
39950.73001,16.19816796,92.533
39950.74043,16.69647822,92.527
39950.75084,17.01614412,92.521
39950.76126,17.1451792,92.514
39950.77168,17.0739569,92.508
39950.78209,16.79540101,92.502
39950.79251,16.30514671,92.494
39950.80293,15.60166914,92.49
39950.81334,14.68637716,92.485
39950.82376,13.56366974,92.481
39950.83418,12.24095299,92.475
39950.8446,10.72861634,92.469
39950.85501,9.039966313,92.465
39950.86543,7.191117553,92.462
39950.87585,5.200840546,92.459
39950.88626,3.090366694,92.455
39950.89668,0.883151673,92.449
39950.9071,-1.395401171,92.45
39950.91751,-3.718254932,92.452
39950.92793,-6.057087601,92.451
39950.93835,-8.382670942,92.453
39950.94876,-10.66527517,92.454
39950.95918,-12.87509408,92.457
39950.9696,-14.98268472,92.46
39950.98001,-16.95941489,92.462
39950.99043,-18.77791164,92.463
39951.00085,-20.41250314,92.467
39951.01126,-21.83964628,92.468
39951.02168,-23.03833218,92.467
39951.0321,-23.99046178,92.468
39951.04251,-24.68118384,92.466
39951.05293,-25.09918827,92.472
39951.06335,-25.23694782,92.474
39951.07377,-25.09090241,92.477
39951.08418,-24.6615808,92.479
39951.0946,-23.95365565,92.479
39951.10502,-22.97592904,92.481
39951.11543,-21.74124692,92.48
39951.12585,-20.26634227,92.479
39951.13627,-18.57160822,92.479
39951.14668,-16.680804,92.476
39951.1571,-14.62069766,92.472
39951.16752,-12.42065153,92.469
39951.17793,-10.11215698,92.467
39951.18835,-7.728326955,92.464
39951.19877,-5.303355153,92.453
39951.20918,-2.871952093,92.45
39951.2196,-0.468768555,92.447
39951.23002,1.872182532,92.441
39951.24043,4.118094607,92.432
39951.25085,6.237915381,92.421
39951.26127,8.202863493,92.413
39951.27168,9.986903891,92.408
39951.2821,11.56717283,92.402
39951.29252,12.92434438,92.394
39951.30294,14.04293172,92.386
39951.31335,14.91151768,92.376
39951.32377,15.52291089,92.368
39951.33419,15.87422493,92.359
39951.3446,15.96688011,92.355
39951.35502,15.80652859,92.353
39951.36544,15.40290539,92.348
39951.37585,14.76960914,92.346
39951.38627,13.92381791,92.345
39951.39669,12.88594638,92.345
39951.4071,11.67925175,92.345
39951.41752,10.32939674,92.348
39951.42794,8.863978148,92.348
39951.43835,7.312030369,92.354
39951.44877,5.703512982,92.36
39951.45919,4.068791812,92.366
39951.4696,2.438122442,92.373
39951.48002,0.841144887,92.38
39951.49044,-0.693602442,92.391
39951.50085,-2.139141996,92.402
39951.51127,-3.470482828,92.411
39951.52169,-4.665006917,92.422
39951.5321,-5.702811034,92.432
39951.54252,-6.567000038,92.447
39951.55294,-7.243928369,92.458
39951.56336,-7.723387423,92.467
39951.57377,-7.998737349,92.479
39951.58419,-8.066982627,92.485
39951.59461,-7.928791594,92.496
39951.60502,-7.588460748,92.504
39951.61544,-7.053825395,92.512
39951.62586,-6.336118728,92.518
39951.63627,-5.449782028,92.525
39951.64669,-4.41222915,92.528
39951.65711,-3.24356886,92.529
39951.66752,-1.96628903,92.531
39951.67794,-0.604906999,92.527
39951.68836,0.814409261,92.529
39951.69877,2.26424429,92.527
39951.70919,3.716357444,92.521
39951.71961,5.142119046,92.515
39951.73002,6.512954859,92.51
39951.74044,7.800793271,92.502
39951.75086,8.978509435,92.492
39951.76127,10.02036059,92.481
39951.77169,10.90240676,92.469
39951.78211,11.60291109,92.452
39951.79253,12.10271407,92.44
39951.80294,12.38557631,92.427
39951.81336,12.43848435,92.418
39951.82378,12.25191468,92.41
39951.83419,11.82005127,92.4
39951.84461,11.14095239,92.388
39951.85503,10.21666306,92.381
39951.86544,9.053270098,92.372
39951.87586,7.66089725,92.363
39951.88628,6.053638845,92.358
39951.89669,4.249431085,92.347
39951.90711,2.269861009,92.341
39951.91753,0.139914102,92.35
39951.92794,-2.112337511,92.346
39951.93836,-4.456103342,92.353
39951.94878,-6.858295345,92.351
39951.95919,-9.283996272,92.355
39951.96961,-11.69696964,92.36
39951.98003,-14.06020442,92.361
39951.99044,-16.33648664,92.366
39952.00086,-18.48898945,92.369
39952.01128,-20.48187224,92.373
39952.02169,-22.28087925,92.38
39952.03211,-23.85392725,92.386
39952.04253,-25.17167214,92.395
39952.05295,-26.20804386,92.398
39952.06336,-26.94073946,92.402
39952.07378,-27.35166443,92.408
39952.0842,-27.42731304,92.415
39952.09461,-27.15907921,92.419
39952.10503,-26.54349059,92.423
39952.11545,-25.5823595,92.423
39952.12586,-24.28284616,92.425
39952.13628,-22.65743085,92.431
39952.1467,-20.72379349,92.436
39952.15711,-18.50460101,92.437
39952.16753,-16.02720455,92.44
39952.17795,-13.32325035,92.438
39952.18836,-10.42821029,92.44
39952.19878,-7.38083947,92.437
39952.2092,-4.222569886,92.434
39952.21961,-0.996850899,92.431
39952.23003,2.251551817,92.425
39952.24045,5.477286022,92.418
39952.25086,8.635157845,92.41
39952.26128,11.68087798,92.4
39952.2717,14.57179505,92.39
39952.28212,17.26760235,92.383
39952.29253,19.73100446,92.377
39952.30295,21.92833132,92.367
39952.31337,23.83008817,92.358
39952.32378,25.41143126,92.355
39952.3342,26.6525607,92.345
39952.34462,27.53902355,92.339
39952.35503,28.06192219,92.331
39952.36545,28.21802485,92.323
39952.37587,28.00977716,92.321
39952.38628,27.44521568,92.319
39952.3967,26.5377861,92.32
39952.40712,25.30607065,92.318
39952.41753,23.77343109,92.316
39952.42795,21.96757471,92.317
39952.43837,19.92005263,92.319
39952.44878,17.66570016,92.323
39952.4592,15.24203009,92.327
39952.46962,12.68859042,92.332
39952.48003,10.04629802,92.339
39952.49045,7.356760113,92.357
39952.50087,4.661595141,92.368
39952.51128,2.001764255,92.378
39952.5217,-0.583075879,92.393
39952.53212,-3.055188952,92.407
39952.54254,-5.379334454,92.419
39952.55295,-7.523294477,92.43
39952.56337,-9.458344758,92.447
39952.57379,-11.1596639,92.461
39952.5842,-12.60667586,92.475
39952.59462,-13.78332187,92.485
39952.60504,-14.67825925,92.499
39952.61545,-15.28498535,92.51
39952.62587,-15.60188641,92.519
39952.63629,-15.63221163,92.528
39952.6467,-15.38397402,92.535
39952.65712,-14.86978051,92.541
39952.66754,-14.10659447,92.545
39952.67795,-13.11543465,92.546
39952.68837,-11.92101542,92.543
39952.69879,-10.55133344,92.543
39952.7092,-9.037207016,92.541
39952.71962,-7.411774372,92.537
39952.73004,-5.709957959,92.53
39952.74045,-3.967902048,92.521
39952.75087,-2.222391276,92.51
39952.76129,-0.510258071,92.499
39952.77171,1.132212969,92.487
39952.78212,2.669875539,92.472
39952.79254,4.069298715,92.455
39952.80296,5.299322495,92.44
39952.81337,6.331583795,92.426
39952.82379,7.141005109,92.408
39952.83421,7.706238399,92.391
39952.84462,8.010057211,92.372
39952.85504,8.039690544,92.362
39952.86546,7.787092627,92.346
39952.87587,7.249143499,92.332
39952.88629,6.427776098,92.319
39952.89671,5.330026509,92.311
39952.90712,3.968004975,92.297
39952.91754,2.358786406,92.283
39952.92796,0.524220211,92.272
39952.93837,-1.509339494,92.263
39952.94879,-3.711381032,92.259
39952.95921,-6.04765615,92.255
39952.96962,-8.48067005,92.25
39952.98004,-10.97023445,92.247
39952.99046,-13.47407645,92.249
39953.00087,-15.94849482,92.259
39953.01129,-18.34905435,92.263
39953.02171,-20.63130774,92.264
39953.03213,-22.75153404,92.274
39953.04254,-24.66748155,92.28
39953.05296,-26.33910305,92.282
39953.06338,-27.72927058,92.294
39953.07379,-28.80445711,92.303
39953.08421,-29.53537258,92.311
39953.09463,-29.89754217,92.319
39953.10504,-29.87181528,92.325
39953.11546,-29.44479464,92.334
39953.12588,-28.60917612,92.345
39953.13629,-27.36399111,92.352
39953.14671,-25.71474512,92.359
39953.15713,-23.67344758,92.366
39953.16754,-21.25853044,92.37
39953.17796,-18.4946545,92.377
39953.18838,-15.41240501,92.388
39953.19879,-12.0478801,92.391
39953.20921,-8.442177749,92.399
39953.21963,-4.640788982,92.395
39953.23004,-0.69290724,92.393
39953.24046,3.349334632,92.392
39953.25088,7.431686556,92.389
39953.2613,11.49864803,92.386
39953.27171,15.49436401,92.378
39953.28213,19.3635336,92.372
39953.29255,23.05231474,92.362
39953.30296,26.50920837,92.354
39953.31338,29.68590546,92.345
39953.3238,32.53808134,92.338
39953.33421,35.02612263,92.326
39953.34463,37.11577325,92.317
39953.35505,38.77868808,92.311
39953.36546,39.99288413,92.301
39953.37588,40.74308147,92.294
39953.3863,41.0209285,92.289
39953.39671,40.82510796,92.288
39953.40713,40.1613229,92.289
39953.41755,39.04216398,92.282
39953.42796,37.48686144,92.281
39953.43838,35.52092778,92.283
39953.4488,33.17569857,92.289
39953.45921,30.48778081,92.292
39953.46963,27.49841998,92.3
39953.48005,24.25279771,92.31
39953.49046,20.79927335,92.316
39953.50088,17.18858332,92.332
39953.5113,13.47301237,92.344
39953.52172,9.705551282,92.358
39953.53213,5.939055051,92.371
39953.54255,2.22541552,92.389
39953.55297,-1.385238416,92.404
39953.56338,-4.845300654,92.423
39953.5738,-8.110396407,92.441
39953.58422,-11.1400292,92.458
39953.59463,-13.89815738,92.474
39953.60505,-16.35369252,92.495
39953.61547,-18.48091352,92.512
39953.62588,-20.25979157,92.529
39953.6363,-21.67622274,92.542
39953.64672,-22.7221661,92.555
39953.65713,-23.39568694,92.567
39953.66755,-23.70090591,92.574
39953.67797,-23.647856,92.579
39953.68838,-23.25225081,92.584
39953.6988,-22.53516841,92.584
39953.70922,-21.5226563,92.584
39953.71963,-20.24526383,92.583
39953.73005,-18.7375094,92.58
39953.74047,-17.03729047,92.577
39953.75089,-15.18524508,92.567
39953.7613,-13.22407419,92.557
39953.77172,-11.1978345,92.547
39953.78214,-9.151212007,92.533
39953.79255,-7.128786473,92.52
39953.80297,-5.174297424,92.499
39953.81339,-3.329922118,92.481
39953.8238,-1.635575916,92.459
39953.83422,-0.128245243,92.441
39953.84464,1.158637014,92.418
39953.85505,2.195764279,92.399
39953.86547,2.958468415,92.378
39953.87589,3.427163126,92.358
39953.8863,3.587711323,92.344
39953.89672,3.431710139,92.323
39953.90714,2.956688263,92.306
39953.91755,2.166211431,92.29
39953.92797,1.069893133,92.275
39953.93839,-0.316691101,92.259
39953.9488,-1.97218612,92.245
39953.95922,-3.869735128,92.234
39953.96964,-5.977350638,92.226
39953.98005,-8.258374369,92.201
39953.99047,-10.67202059,92.205
39954.00089,-13.17399603,92.2
39954.01131,-15.71718803,92.201
39954.02172,-18.25241147,92.198
39954.03214,-20.72920358,92.198
39954.04256,-23.096655,92.201
39954.05297,-25.30426416,92.202
39954.06339,-27.30280167,92.211
39954.07381,-29.04517049,92.219
39954.08422,-30.48724776,92.224
39954.09464,-31.58869353,92.237
39954.10506,-32.31371229,92.244
39954.11547,-32.63175323,92.26
39954.12589,-32.51813593,92.269
39954.13631,-31.95458928,92.279
39954.14672,-30.92969228,92.29
39954.15714,-29.43920723,92.301
39954.16756,-27.48629706,92.312
39954.17797,-25.08162076,92.318
39954.18839,-22.24330288,92.325
39954.19881,-18.99677513,92.333
39954.20922,-15.37449057,92.342
39954.21964,-11.41551331,92.345
39954.23006,-7.164988852,92.349
39954.24048,-2.67350266,92.352
39954.25089,2.003663102,92.35
39954.26131,6.807362856,92.351
39954.27173,11.675497,92.351
39954.28214,16.54398189,92.347
39954.29256,21.34776361,92.346
39954.30298,26.02185753,92.338
39954.31339,30.5023951,92.33
39954.32381,34.72765904,92.321
39954.33423,38.63908794,92.316
39954.34464,42.18223221,92.307
39954.35506,45.30764368,92.305
39954.36548,47.97168272,92.295
39954.37589,50.13722828,92.292
39954.38631,51.77427801,92.283
39954.39673,52.86042782,92.274
39954.40714,53.38122263,92.273
39954.41756,53.33037253,92.27
39954.42798,52.70983111,92.266
39954.43839,51.52973547,92.267
39954.44881,49.80820993,92.268
39954.45923,47.57103803,92.267
39954.46964,44.85120978,92.275
39954.48006,41.6883534,92.277
39954.49048,38.12806262,92.288
39954.5009,34.22113253,92.3
39954.51131,30.02271814,92.315
39954.52173,25.59143121,92.33
39954.53215,20.98839137,92.346
39954.54256,16.27624836,92.361
39954.55298,11.51819195,92.379
39954.5634,6.776966459,92.398
39954.57381,2.113905671,92.419
39954.58423,-2.411996169,92.438
39954.59465,-6.744962984,92.465
39954.60506,-10.83325181,92.489
39954.61548,-14.62989222,92.508
39954.6259,-18.09333972,92.531
39954.63631,-21.18803457,92.548
39954.64673,-23.88485861,92.567
39954.65715,-26.16148514,92.583
39954.66756,-28.00261785,92.599
39954.67798,-29.4001172,92.614
39954.6884,-30.35301407,92.623
39954.69881,-30.86741193,92.632
39954.70923,-30.9562809,92.638
39954.71965,-30.63914794,92.644
39954.73007,-29.94168932,92.644
39954.74048,-28.8952324,92.645
39954.7509,-27.53617505,92.645
39954.76132,-25.90533217,92.638
39954.77173,-24.0472194,92.629
39954.78215,-22.00928506,92.619
39954.79257,-19.84110196,92.606
39954.80298,-17.59353092,92.589
39954.8134,-15.31786866,92.573
39954.82382,-13.06499219,92.554
39954.83423,-10.88451262,92.529
39954.84465,-8.823950472,92.51
39954.85507,-6.927944796,92.487
39954.86548,-5.237507647,92.464
39954.8759,-3.789335085,92.441
39954.88632,-2.61518504,92.414
39954.89673,-1.741331557,92.394
39954.90715,-1.188103958,92.367
39954.91757,-0.96951833,92.345
39954.92798,-1.093007538,92.321
39954.9384,-1.559254631,92.302
39954.94882,-2.362133121,92.279
39954.95923,-3.488756099,92.258
39954.96965,-4.919634636,92.238
39954.98007,-6.628944351,92.224
39954.99049,-8.584897383,92.216
39955.0009,-10.75021546,92.199
39955.01132,-13.08269817,92.189
39955.02174,-15.5358789,92.182
39955.03215,-18.05975968,92.176
39955.04257,-20.60161447,92.173
39955.05299,-23.10684949,92.171
39955.0634,-25.51990771,92.173
39955.07382,-27.78520395,92.177
39955.08424,-29.84807613,92.184
39955.09465,-31.65573745,92.191
39955.10507,-33.15821417,92.199
39955.11549,-34.30925333,92.21
39955.1259,-35.06718493,92.224
39955.13632,-35.39572345,92.23
39955.14674,-35.26469415,92.245
39955.15715,-34.65067061,92.257
39955.16757,-33.53751104,92.269
39955.17799,-31.91678235,92.281
39955.1884,-29.78806261,92.295
39955.19882,-27.1591145,92.305
39955.20924,-24.04592422,92.311
39955.21966,-20.47260296,92.324
39955.23007,-16.47114995,92.325
39955.24049,-12.0810789,92.33
39955.25091,-7.348912067,92.333
39955.26132,-2.327548545,92.334
39955.27174,2.924484018,92.336
39955.28216,8.343882915,92.337
39955.29257,13.86351549,92.332
39955.30299,19.41344044,92.33
39955.31341,24.92198809,92.322
39955.32382,30.31688133,92.316
39955.33424,35.52637762,92.313
39955.34466,40.48041207,92.306
39955.35507,45.11172136,92.296
39955.36549,49.35692822,92.29
39955.37591,53.15756725,92.281
39955.38632,56.46103331,92.274
39955.39674,59.22143552,92.265
39955.40716,61.40034141,92.256
39955.41757,62.96739795,92.254
39955.42799,63.90081829,92.249
39955.43841,64.18772588,92.244
39955.44882,63.82435013,92.242
39955.45924,62.81607051,92.241
39955.46966,61.17730919,92.241
39955.48008,58.93127464,92.245
39955.49049,56.10956174,92.249
39955.50091,52.75161638,92.26
39955.51133,48.90407493,92.271
39955.52174,44.61999113,92.281
39955.53216,39.95796477,92.29
39955.54258,34.98118827,92.305
39955.55299,29.75642815,92.322
39955.56341,24.35295967,92.342
39955.57383,18.84147305,92.368
39955.58424,13.29296996,92.388
39955.59466,7.777668999,92.409
39955.60508,2.363937885,92.435
39955.61549,-2.882730233,92.456
39955.62591,-7.900680477,92.48
39955.63633,-12.63298513,92.504
39955.64674,-17.02824462,92.529
39955.65716,-21.04128918,92.551
39955.66758,-24.63377158,92.572
39955.67799,-27.77464337,92.586
39955.68841,-30.44050902,92.607
39955.69883,-32.61585439,92.621
39955.70925,-34.293148,92.635
39955.71966,-35.47281548,92.648
39955.73008,-36.16308961,92.657
39955.7405,-36.37974009,92.663
39955.75091,-36.14568887,92.668
39955.76133,-35.49051852,92.668
39955.77175,-34.44988252,92.666
39955.78216,-33.06482754,92.663
39955.79258,-31.38103909,92.652
39955.803,-29.44802257,92.643
39955.81341,-27.31823282,92.628
39955.82383,-25.04616555,92.613
39955.83425,-22.68742466,92.598
39955.84466,-20.2977795,92.575
39955.85508,-17.93222628,92.553
39955.8655,-15.64406755,92.527
39955.87591,-13.48402343,92.507
39955.88633,-11.49938778,92.477
39955.89675,-9.733241765,92.454
39955.90716,-8.223736489,92.424
39955.91758,-7.003455358,92.392
39955.928,-6.098865797,92.369
39955.93841,-5.529868623,92.335
39955.94883,-5.309452055,92.311
39955.95925,-5.443455911,92.285
39955.96967,-5.930449967,92.263
39955.98008,-6.761728885,92.239
39955.9905,-7.921424448,92.217
39956.00092,-9.386734163,92.205
39956.01133,-11.12826363,92.186
39956.02175,-13.11047833,92.173
39956.03217,-15.29225902,92.162
39956.04258,-17.62755297,92.148
39956.053,-20.0661123,92.143
39956.06342,-22.55430871,92.138
